,0,1,2,3,4,5,6,7,8,C/M,Max/Current
318,228850,레이언스,7210.0,23850.0,16029.687756778965,3462.1036350830936,12400.0,1.2927167545789489,0.14722595924556003,0.7735646625278794,1.9233870967741935
378,217480,에스디생명공학,2360.0,22098.787485167344,9138.524368381053,4239.803540723155,4705.0,1.9423006096452822,0.14785186165863157,0.5148533625712178,4.696873004286364
124,052330,코텍,6900.0,18300.0,12995.867970660147,2491.247771151748,10500.0,1.2377017114914426,0.15820691781107826,0.8079491130338587,1.7428571428571429
386,067390,아스트,2740.0,13861.27124503089,8475.852512343297,2345.1013180117243,6140.0,1.380432005267638,0.15961144003192063,0.724410906284457,2.257536033392653
476,066360,체리부로,1139.9997954964294,4574.999179294881,2720.1719640268598,527.4959099838588,2195.0,1.239258297962123,0.15972363298665954,0.8069342780632842,2.084282086239126
158,093190,빅솔론,3504.4614025590336,8058.670698774176,5984.909998279225,990.0425279053052,5000.0,1.196981999655845,0.1599129181406807,0.8354344512177451,1.6117341397548353
293,076610,해성옵틱스,609.7222846778822,2852.6361367532513,1615.031228530275,467.62343911156967,1150.0,1.4043749813306738,0.16000030535666732,0.7120605346105494,2.4805531623941315
86,018120,진로발효,21100.0,41988.63636363636,34212.35210423843,3232.27818235495,31000.0,1.1036242614270462,0.16015153267556004,0.9061054880280954,1.3544721407624631
313,119610,인터로조,16710.35197754754,45173.246616535944,29388.231903541655,6971.144863879377,22550.0,1.3032475345251289,0.16331268411117233,0.7673139396073174,2.003248186986073
311,222040,코스맥스엔비티,2860.0,40650.0,17788.691931540343,9650.402176810272,8390.0,2.12022549839575,0.16504884533260028,0.4716479453513983,4.845053635280095
126,065510,휴비츠,5400.0,18036.787161957745,10976.650538129617,2894.792266489568,8170.0,1.3435312776168442,0.1661350184917635,0.7443071975025397,2.2076850871429308
377,049960,쎌바이오텍,10050.0,66100.0,32403.341483292585,13999.780827342856,18900.0,1.714462512343523,0.167387759467582,0.5832731790869465,3.497354497354497
323,064240,홈캐스트,1985.0,28623.696582020428,8209.358698407108,5328.953293325832,3075.0,2.6697101458234496,0.1676524642659747,0.37457249865286724,9.30851921366518
13,034830,한국토지신탁,1460.0,4020.0,2652.008964955175,594.2449476701277,2095.0,1.2658754009332578,0.1742921039243706,0.789967163642454,1.918854415274463
232,011560,세보엠이씨,3350.0,17300.0,8931.78891605542,2756.817398431507,6350.0,1.406580931662271,0.1745051600794169,0.7109438052869227,2.7244094488188977
281,053350,이니텍,2770.0,10700.0,6296.817440912795,1407.2072689562237,4980.0,1.2644211728740553,0.17469670791520392,0.7908757156659908,2.1485943775100402
103,004650,창해에탄올,8880.0,22095.925479428803,15567.387679949172,2694.930860975277,13100.0,1.1883502045762726,0.1799472259851717,0.8415027793566694,1.6867118686586873
203,007820,에스엠코어,3856.550017655034,18318.907318608126,10339.494623906057,3601.529852920893,7100.0,1.4562668484374728,0.18419922042430537,0.6866873341743429,2.580127791353257
364,08537M,루트로닉3우C,7349.7295653951805,101919.15568079792,39258.500605144225,29533.34194069915,12700.0,3.0912205200900966,0.18425396078868622,0.3234968173577128,8.025130368566765
467,255220,SG,912.0,5483.301698008011,2679.470570323436,895.5431291368765,1880.0,1.4252503033635298,0.18600317739199018,0.7016311434139272,2.9166498393659634
362,065690,파커스,1345.0,5143.270935693886,3504.583462966031,705.2530963153143,2910.0,1.204324214077674,0.19959237404534258,0.8303411891172887,1.7674470569394796
171,123330,제닉,2010.0,24184.285714285714,10321.637920596113,5443.0553454545525,5770.0,1.788845393517524,0.20151318848342392,0.5590198032897826,4.191384005942065
102,036190,금화피에스시,19800.0,44700.0,33353.74898125509,4970.85943467726,29350.0,1.1364139346253865,0.2102817504684053,0.8799610507500907,1.5229982964224873
79,067280,멀티캠퍼스,22100.0,55700.0,37646.86226568867,6404.99272652623,32650.0,1.153043254691843,0.21765096407298018,0.8672701530761353,1.7059724349157734
458,200780,비씨월드제약,10806.979995465783,31970.64915325294,19858.404872913325,3876.384232958948,16850.0,1.17854034854085,0.21884930729866325,0.8485072244137413,1.8973679022702041
71,115160,휴맥스,1853.9162027759426,12400.639489679083,6717.969198263013,2790.0537736211395,4560.0,1.4732388592682046,0.21962783100189615,0.6787765566384296,2.7194384845787463
483,021040,대호피앤씨,507.0,2450.0,1020.5005169674039,266.58422605941496,818.0,1.2475556442144302,0.22374333949148173,0.8015674528326848,2.9951100244498776
