,0,1,2,3,4,5,6,7,8
399,078160,메디포스트,18287.184338799696,79723.56115525922,36201.91257960538,9704.153992893762,35300.0,1.02554993143358,0.46297526568483355
424,005680,삼영전자,5890.0,17800.0,11344.543230016314,2149.422246854372,11150.0,1.0174478233198487,0.46394115455528673
337,039570,HDC아이콘트롤스,5050.0,19450.0,10273.702664796634,1934.2916077538978,10100.0,1.0171982836432312,0.46422240065158243
28,018260,삼성에스디에스,125000.0,264000.0,187267.53670473082,31339.39618814356,184500.0,1.0150001989416304,0.46481572091380857
41,000720,현대건설,19300.0,79100.0,43826.63132137031,9408.122976920693,43000.0,1.0192239842179143,0.4649925536599102
106,069620,대웅제약,62700.0,275500.0,133269.24959216965,42937.16254143837,129500.0,1.0291061744569086,0.4650236802394597
296,122990,와이솔,7456.030076481162,18090.367879934187,12823.386018982761,2045.585876620039,12650.0,1.013706404662669,0.4662256774547657
586,075180,새론오토모티브,2930.0,8410.0,6056.721044045677,1546.2797140093337,5930.0,1.021369484662003,0.4673423571458572
345,000370,한화손해보험,965.0,9200.0,5113.62436135153,1862.3110067341165,4970.0,1.028898261841354,0.4692634141525089
138,103140,풍산,13800.0,58600.0,32426.468189233277,9229.819845114689,31750.0,1.0213060847002606,0.47078704120640447
184,108670,LG하우시스,31450.0,150000.0,79634.17618270799,24631.54561123443,77900.0,1.022261568455815,0.4719357816447433
148,105630,한세실업,6810.0,58700.0,22357.99347471452,7896.797825000775,21850.0,1.0232491292775523,0.47435411278082545
336,004360,세방,6800.0,18150.0,13191.37030995106,2248.2653808566724,13050.0,1.01083297394261,0.47493113980749346
504,293480,하나제약,14600.0,33150.0,23815.573770491803,1876.254719395286,23700.0,1.004876530400498,0.4754414355475872
458,236200,슈프리마,15601.010423210686,47150.0,26315.47928275893,5105.292751092032,26050.0,1.0101911432920894,0.4792640298995219
601,093920,서원인텍,3290.0,12750.0,7912.238988580751,2551.0214247176455,7810.0,1.0130907795878041,0.4840156031025167
575,214430,아이쓰리시스템,10398.460057747834,29641.48219441771,21214.122883295353,2944.600780726502,21100.0,1.005408667454756,0.48454220066405507
260,003220,대원제약,9680.767205926759,25751.79453793325,16536.7349226958,1873.8941186328916,16500.0,1.0022263589512606,0.49217982751331363
431,009580,무림P&P,2340.0,11200.0,4936.89233278956,1658.3303527978235,4905.0,1.0065020046461897,0.4923281777334536
563,225330,씨엠에스에듀,1939.180189161812,10493.317280065907,6534.687118618482,1431.059588268584,6520.0,1.002252625554982,0.49590568430395093
558,086960,한컴MDS,6420.0,23192.116537510785,14729.328065782338,3265.7485176504356,14700.0,1.0019951065158053,0.49641734563685386
46,034220,LG디스플레이,8900.0,38900.0,22197.96084828711,7064.206106852952,22200.0,0.9999081463192393,0.5001151585628762
501,215360,우리산업,11250.0,42650.0,27121.778140293638,6459.718419569528,27150.0,0.9989605208211285,0.5017429331311835
264,272290,이녹스첨단소재,27447.098882366976,88773.1160022954,52172.952115686574,11035.120248294486,52300.0,0.9975707861507949,0.5045929407071557
29,090430,아모레퍼시픽,120500.0,441000.0,254001.6313213703,82364.48361157815,256000.0,0.9921938723491027,0.5096783894206454
621,024880,케이피에프,2028.7373425705134,5967.17607043585,4245.514912905006,550.6294310311094,4260.0,0.9965997448133816,0.5104935314318593
372,002390,한독,15550.0,41250.0,27171.734647830544,5110.974695057702,27400.0,0.9916691477310418,0.5178115605166318
571,290740,액트로,5126.560229293341,14549.230060453983,9848.174715631523,2119.9222455171885,9960.0,0.9887725618103939,0.521034334492039
461,004980,성신양회,4100.0,16648.024910025353,8242.835517162408,2138.0291245405615,8380.0,0.9836319232890701,0.5255764513986082
454,222040,코스맥스엔비티,2860.0,16050.0,7944.619341563786,2377.3526186405525,8100.0,0.9808172026621959,0.5260557937782921
590,078140,대봉엘에스,4400.0,15900.0,10020.575040783035,2446.9742448118345,10200.0,0.9824093177238269,0.5292263440616708
616,036010,아비코전자,3075.0,12000.0,6710.947377887934,1577.7206768861843,6840.0,0.9811326575859552,0.5325958797135982
325,080160,모두투어,7690.0,40450.0,21817.270255573683,6950.922217351033,22450.0,0.9718160470188723,0.5362648970923203
460,007340,디티알오토모티브,21800.0,39350.0,30023.955773955775,3954.0694565743715,30400.0,0.9876301241432821,0.5378835283970915
443,053690,한미글로벌,4750.0,13800.0,9864.494781339285,1300.3440940762164,9990.0,0.9874369150489775,0.5384449853692428
35,011170,롯데케미칼,117000.0,474500.0,296416.8026101142,71151.84976938469,303500.0,0.9766616230975756,0.5396493761518926
280,046890,서울반도체,10000.0,33150.0,18333.809135399675,3991.8141864384384,18750.0,0.9778031538879827,0.5415189190353277
617,012200,계양전기,1690.0,7510.0,4193.017944535073,1090.6842015142756,4330.0,0.9683644213706867,0.5499728587894824
232,286940,롯데정보통신,17900.0,47600.418567254754,37240.064894717536,5542.33064319224,38000.0,0.9800017077557246,0.5545299406158687
291,016580,환인제약,10350.0,27200.0,17858.523654159868,2974.504373438252,18300.0,0.9758756095169326,0.5589943953764928
352,003030,세아제강지주,19500.0,58900.0,44601.419151199625,8295.110665898867,45850.0,0.9727681385212568,0.5598228512443729
212,267270,현대건설기계,10900.0,104273.4350845674,47101.825268436995,22794.509335554467,50600.0,0.9308661120244466,0.5609844709799134
322,161000,애경유화,4420.0,18950.0,10322.382328654005,3163.538484899391,10900.0,0.9470075530875234,0.5724385443263165
508,200880,서연이화,1835.0,17200.0,8598.898858075041,4155.59360561979,9420.0,0.9128342736810022,0.5783168256540387
124,192820,코스맥스,60700.0,179000.0,117445.9775241741,24832.95474708685,122500.0,0.9587426736667274,0.5806359997284579
449,094820,일진파워,3400.0,9250.0,5469.482055464927,732.6989782570706,5620.0,0.973217447591624,0.5813816915257268
422,243070,휴온스,28490.60819711552,94807.01643519962,52835.113044215774,14419.577831185907,55800.0,0.9468658251651573,0.5814543181121362
128,000060,메리츠화재,8651.46031088083,25154.77720207254,17053.17199435377,3359.6252589580085,17800.0,0.9580433704693129,0.5879578905119686
346,084690,대상홀딩스,3295.0,15050.0,9293.800978792822,2040.0477160163512,9750.0,0.9532103567992638,0.5884741772685077
253,183190,아세아시멘트,41850.0,208000.0,85630.59988878951,26817.00841775064,91700.0,0.9338124306302019,0.5895262620822395
421,091700,파트론,6250.0,18250.0,10325.660685154975,2069.5284910780265,10800.0,0.9560796930699051,0.5906438992600758
385,087010,펩트론,8210.550829057636,29670.07036895061,15355.112264988637,4224.652085652287,16400.0,0.9362873332310144,0.5976739937151829
316,145720,덴티움,26700.0,101000.0,59498.68287740628,17508.300358051,63900.0,0.9311217977684864,0.5992416144281424
367,043370,평화정공,4365.0,15850.0,9960.970636215334,2509.679383530226,10600.0,0.9397142109637108,0.6004939722380543
133,042660,대우조선해양,10129.735399450254,37820.042982489,24967.038916276844,6177.461856322789,26550.0,0.9403781136074141,0.601120253918195
606,052860,아이앤씨,1545.130351698938,6667.790179684091,3827.285981180195,1102.3852471951338,4110.0,0.9312131341071034,0.6012008721527995
392,006040,동원산업,125500.0,337450.2296444922,252101.02560544817,41178.93968899996,263000.0,0.9585590327203353,0.6043695060166168
52,004170,신세계,166000.0,465500.0,254027.73246329528,59198.93516069527,270000.0,0.9408434535677603,0.6063455042527043
214,090460,비에이치,2055.2131098643767,27465.12065000576,16268.637689113604,6644.43436471814,18100.0,0.8988197618294809,0.6085813741354806
81,030000,제일기획,11900.0,29850.0,20210.92985318108,3250.363689536769,21150.0,0.9555995202449682,0.6136757660263369
158,034230,파라다이스,9790.0,27250.0,16912.022838499186,3032.188188570516,17800.0,0.9501136426123138,0.6151817030629882
626,024070,WISCOM,1630.0,4774.509928530034,3336.894152709324,836.6005762529403,3585.0,0.9307933480360736,0.6166004073807301
480,023910,대한약품,22700.0,49450.0,34565.37520391517,5861.168141382405,36350.0,0.9509044072603899,0.6196199467511238
83,006260,LS,24100.0,90100.0,59171.044045677,13877.986887583369,63400.0,0.9332972246952208,0.6197118230991895
54,251270,넷마블,84376.47508383558,197193.2737290429,116761.44287383792,22509.5773695953,124000.0,0.9416245393051446,0.6261133267051426
368,039840,디오,18250.0,58345.52825433169,36104.04671266179,7154.975400551632,38450.0,0.9389869106023871,0.6284977426028212
610,014280,금강공업,1619.895181722607,10156.500620763638,4925.1313437988065,1746.852022580595,5520.0,0.8922339390939866,0.6332741139226044
595,091340,S&K폴리텍,2459.7265284263012,10000.0,4652.239023820725,1406.6542178475509,5150.0,0.9033473832661603,0.6382787139692498
90,120110,코오롱인더,20950.0,85304.17810402522,55912.253985990734,14276.49036092132,61000.0,0.9165943276391924,0.6392191226552538
608,088790,진도,1980.0,7800.0,4770.387438825449,1226.0020611117468,5210.0,0.915621389409875,0.640043129929539
48,010140,삼성중공업,3056.350348,9450.0,6282.745291200575,1533.931188334295,6840.0,0.9185300133334173,0.6418041272292454
317,267260,현대일렉트릭,4653.429250341254,36381.34113848438,16659.095463010246,8331.44770923942,19700.0,0.845639363604581,0.6424409873233954
389,025000,KPX케미칼,36450.0,77800.0,58352.52854812398,7780.648268542678,61200.0,0.9534726886948363,0.6428056748701888
523,003560,IHQ,970.0,3018.372997825402,1940.577987134588,348.6514459261446,2070.0,0.9374772884708155,0.644758486286233
415,006390,한일현대시멘트,16250.0,74222.1035366491,35628.76850851346,10334.324169247619,39500.0,0.9019941394560369,0.6460207852362216
494,004710,한솔테크닉스,3695.0,16009.23751563304,8975.599405527246,2833.699349677476,10050.0,0.8930944682116663,0.6477122174531591
80,005387,현대차2우B,46350.0,124742.26137426669,92055.19908522576,15683.658392586722,98300.0,0.9364720151091125,0.654748469179377
472,091810,티웨이항공,874.9478342205588,5045.319627987164,2438.75583749533,952.9307885433329,2820.0,0.864807034572812,0.655449507255268
225,192400,쿠쿠홀딩스,64351.849218488685,184000.0,113357.726443982,28667.669630278582,125000.0,0.906861811551856,0.6576697033499673
7,017670,SK텔레콤,165500.0,289500.0,240430.66884176183,21055.536028081464,249000.0,0.9655850154287624,0.6579912618241153
218,089590,제주항공,8215.175554352945,34914.49610600002,21313.402756578995,5584.543212096157,23800.0,0.8955211242260082,0.6719355869395907
444,002150,도화엔지니어링,4385.0,14950.0,7161.598694942903,2191.5446917563977,8150.0,0.878723766250663,0.6740076343112494
528,010960,삼호개발,3010.0,7600.0,4475.73409461664,701.7112548299161,4795.0,0.9334169123288091,0.675438862285082
207,039130,하나투어,27800.0,103751.76400198434,59647.888161839146,17186.205659138446,67600.0,0.8823652094946619,0.6782114271096229
47,008770,호텔신라,42800.0,132000.0,77726.46818923327,17929.296595630552,86200.0,0.9016991669284603,0.6817536188823811
406,072870,메가스터디,5727.471002962094,20046.14851036733,11426.027305411013,1520.0547095158045,12200.0,0.936559615197624,0.6946849496088559
9,105560,KB금융,26050.0,68980.05078450646,46207.28080936987,9202.293257562511,51000.0,0.9060251139092131,0.698753189181865
121,294870,HDC현대산업개발,8400.0,50400.0,25447.712895377128,7109.116962167517,29200.0,0.8714970169649702,0.7011855677620199
241,00680K,미래에셋대우2우B,2305.0,4960.0,4059.2751677852348,467.33531483587603,4310.0,0.9418271851009825,0.7041930649727048
404,033240,자화전자,4430.0,29200.0,14764.718597063622,4637.014013518189,17300.0,0.853451942026799,0.7077243057064261
471,028100,동아지질,7790.0,27550.0,14962.895595432301,4224.635486812765,17300.0,0.8649072598515781,0.7099396880463693
434,079980,휴비스,3180.0,13650.0,7879.290375203916,1476.1205588246642,8730.0,0.9025533075834955,0.7177986750741929
22,086790,하나금융지주,18450.0,54716.4172520238,36544.96228557149,7518.958094959401,40950.0,0.8924288714425272,0.7210143478063484
161,001120,LG상사,6650.0,39650.0,23672.68352365416,7834.0522874054,28300.0,0.8364905838747053,0.7226282318719512
599,011330,유니켐,920.0291892008165,2366.209586961311,1411.265158664411,311.1318866807621,1605.0,0.8792929337472966,0.7332517812283053
496,007810,코리아써키트,4205.0,19800.0,10404.641109298533,3739.1607911552464,12750.0,0.8160502830822378,0.7347497093216764
383,035600,KG이니시스,10239.801701407023,25950.0,16326.187322968452,4006.7280213713466,18850.0,0.8661107333139763,0.7356179274838721
285,003230,삼양식품,23550.0,137000.0,73748.36867862969,26650.605564010268,90600.0,0.8139996542895109,0.7364101258262966
593,071280,로체시스템즈,2317.323174302164,10600.0,5242.5355698956555,1597.2600867429637,6260.0,0.8374657459897213,0.7379395672364314
433,015230,대창단조,3580.0,9547.73218611218,6391.140571745215,1096.356092097312,7090.0,0.9014302639979147,0.7380803254518208
579,012030,DB,476.0,1192.8151661676764,798.004385673329,108.94619090724764,871.0,0.9161933245388393,0.74857598021826
132,056190,에스에프에이,19425.0,47750.0,36528.62969004894,5381.103850636041,40200.0,0.9086723803494761,0.7524661498330019
69,000120,CJ대한통운,118500.0,228500.0,164903.34420880914,21992.146952552135,180000.0,0.9161296900489396,0.7537874079889005
358,090350,노루페인트,4490.0,13700.0,8660.195758564438,1358.6470320011997,9600.0,0.9021037248504623,0.7554436195565519
144,069260,휴켐스,12250.0,32150.0,22517.495921696573,3217.6207729872185,24750.0,0.9097978150180434,0.7561077560377492
45,006800,미래에셋대우,3435.0788432336535,12061.137718955308,8083.056822835255,2136.948887380531,9590.0,0.8428630680745834,0.7596522789507327
114,010060,OCI,26600.0,186500.0,91536.13376835236,29613.679468318278,113000.0,0.8100542811358616,0.7657112993765416
464,029960,코엔텍,2355.0,13000.0,6635.925774877651,2924.2383657616315,8780.0,0.7558002021500742,0.7682841346057641
321,192440,슈피겐코리아,28200.0,83500.0,54811.337683523656,9774.795677438617,62100.0,0.8826302364496563,0.7720632203440558
71,241560,두산밥캣,13700.0,40400.0,32859.05253283302,4047.7304999288936,35900.0,0.9152939424187471,0.7737555770123914
189,025540,한국단자,20950.0,97900.0,58961.623164763456,17175.765719672094,71900.0,0.8200503917213277,0.7743629410316399
521,204620,글로벌텍스프리,1373.4519826140843,4352.309166824642,2771.6804671335435,524.5625287238404,3170.0,0.8743471505153134,0.7761743889482307
115,047040,대우건설,2275.0,8190.0,5339.090538336052,1225.947583841467,6270.0,0.8515295914411567,0.7761750177461215
197,009450,경동나비엔,24814.679526899836,65454.56977095466,44612.11698546466,8387.301709373085,51000.0,0.874747391871856,0.7768546710490404
243,192080,더블유게임즈,28384.512113580004,81700.0,53902.97129119934,12391.456533082655,63700.0,0.8462004912276192,0.7854193595195471
226,001630,종근당홀딩스,55800.0,139000.0,84852.6153709377,20629.5271907534,101500.0,0.8359863583343615,0.7901577682178085
437,001720,신영증권,39600.0,62600.0,54118.800978792824,4795.9816630378145,58000.0,0.933082775496428,0.7908173693220815
154,138040,메리츠금융지주,6278.171480084357,18445.644226075452,13003.65100536996,2264.5362233533215,14850.0,0.8756667343683475,0.7925588702934228
476,235980,메드팩토,15339.793041638472,130256.587716137,67957.03655184049,35627.13354016953,97200.0,0.6991464665827211,0.7941215976032723
341,052710,아모텍,14550.0,51000.0,27371.247960848286,8325.33943614533,34250.0,0.7991605244043295,0.7956668223984504
65,271560,오리온,78500.0,158000.0,114265.3096640456,17774.562147186345,129000.0,0.8857775942949272,0.7964410841053984
604,032940,원익,1920.0,8970.552848504636,4373.307403744745,1085.649356505394,5290.0,0.8267121746209348,0.8007693925114476
143,005385,현대차우,40400.0,124500.0,86478.5404875084,15986.594773142202,100000.0,0.864785404875084,0.8011677963121029
290,030520,한글과컴퓨터,6411.375951463055,21058.90408672865,14688.841750668684,2847.9406180097703,17100.0,0.8589965936063558,0.8013999216829625
127,353200,대덕전자,6941.710537432266,19968.628072264713,11202.60623920686,3397.984266662249,14100.0,0.7945110807948127,0.8030816513450785
5,005490,POSCO,138000.0,395000.0,260835.64437194128,52919.40065019901,306000.0,0.8524040665749715,0.8032966333608559
376,014820,동원시스템즈,13200.0,76698.1190436868,41422.60635127821,14002.224173593257,53400.0,0.7757042387879816,0.803832975948285
573,004960,한신공영,9600.0,26000.0,16710.699569597222,2712.363971390215,19050.0,0.8772020771442112,0.8057822752090217
163,003000,부광약품,11960.11844323708,41550.0,18894.272417020387,5923.649306171654,24050.0,0.7856246327243405,0.8079490807216596
477,067170,오텍,4336.179999421763,19250.0,10898.0003874334,2574.1645741877105,13150.0,0.8287452766109049,0.8091713625860812
192,281820,케이씨텍,8644.590106318052,42418.92004604067,21518.52552775386,6886.100573503526,27550.0,0.7810717069965103,0.8094553913460487
26,009540,한국조선해양,66300.0,131500.0,103140.68181818182,16310.964616853375,117500.0,0.8777930367504836,0.8106644769585837
427,033290,코웰패션,2786.6666663276847,8538.700066035984,5108.200382417412,1208.8689692748346,6180.0,0.826569641167866,0.8123565039747835
423,126700,하이비젼시스템,5440.0,21900.0,11333.572593800978,3117.674008961554,14100.0,0.803799474737658,0.8125512462943739
490,082920,비츠로셀,7360.422673557437,19900.0,12197.26209109314,3155.1523111028323,15000.0,0.813150806072876,0.8128116731300912
176,284740,쿠쿠홈시스,27150.0,53900.0,39985.82375478927,4511.614401296093,44050.0,0.9077372021518564,0.8161593843310873
113,004000,롯데정밀화학,23900.0,76800.0,45954.03752039152,11491.587962035677,56400.0,0.8147878992977219,0.8183274410021963
426,058430,포스코강판,8460.0,42850.0,22443.9396411093,6673.472264001301,28600.0,0.784753134304521,0.821857576626329
221,218410,RFHIC,7042.215968511742,48650.0,29262.917827881953,9762.977355883026,38300.0,0.764044851902923,0.8226855756177112
514,011280,태림포장,2135.0,8700.0,3890.5016313213705,1270.1457305097044,5070.0,0.7673573237320257,0.8234601652596767
14,096770,SK이노베이션,57300.0,317500.0,171576.99836867864,35400.2683185265,204500.0,0.8390073269862036,0.8238199577374905
560,002100,경농,5040.0,21900.0,9859.037520391517,4001.618271045166,13600.0,0.7249292294405527,0.825070392957854
581,005389,현대차3우B,40150.0,114000.0,81491.47779951345,13482.007727622518,94200.0,0.8650899978716927,0.8270644737115966
401,003300,한일홀딩스,5457.629942691123,13947.413181249996,9992.49548809262,1635.208691904531,11550.0,0.8651511245101835,0.829573343114352
305,001230,동국제강,2780.0,15750.0,8604.494035936026,2554.2145516329947,11050.0,0.7786872430711336,0.8308272713502973
87,031430,신세계인터내셔날,56100.0,330000.0,143526.7536704731,67735.86987210168,209000.0,0.6867308788060913,0.8331270764646139
605,094850,참좋은여행,3140.0,13900.0,8449.08878504673,2664.7185294568735,11050.0,0.7646234194612425,0.83548133668357
281,001820,삼화콘덴서,8100.0,107500.0,43698.9722675367,23437.6525345577,66600.0,0.6561407247377883,0.835741205126463
509,096240,청담러닝,10730.79610764286,29009.089956068015,18707.720928616633,3398.9964213188705,22100.0,0.8465032094396666,0.8408660729696893
230,253450,스튜디오드래곤,50485.37003557318,111945.83157872634,80873.79952448596,13191.709187322005,94100.0,0.8594452659350261,0.8419765801423806
137,005250,녹십자홀딩스,14900.0,53600.0,29158.809135399675,7344.402275526951,36650.0,0.7956018863683404,0.846132558411283
547,210540,디와이파워,4630.0,27000.0,13225.244698205546,5147.733987433697,18500.0,0.7148780917948944,0.8472417633625244
505,290650,엘앤씨바이오,5418.026624116058,51866.666666666664,18997.02404102494,13751.783426831851,33250.0,0.5713390689030057,0.8500028560238031
217,018670,SK가스,48728.46537968011,128726.82130613232,90734.10531231943,14166.633062927036,105500.0,0.8600389129129804,0.8513639072291396
596,058610,에스피지,3440.705357131102,13154.194517990518,6936.260725402031,1960.0511388356385,9000.0,0.7706956361557813,0.8538067542077263
292,300720,한일시멘트,30999.808262998482,219512.9605117068,95059.72414452794,35449.498589073475,132500.0,0.7174318803360599,0.8545520100439097
467,095720,웅진씽크빅,750.8357105911006,4271.221108152967,2544.461304445774,642.3671416792901,3225.0,0.7889802494405501,0.8552964708859688
364,089470,HDC현대EP,2005.0,7550.0,5069.233473980309,991.1976730719592,6120.0,0.8283061231993969,0.855449957973611
51,016360,삼성증권,20800.0,45000.0,34046.89053041464,4179.268069948456,38500.0,0.8843348189718088,0.8566805125695829
186,064350,현대로템,6892.37855759545,31580.33339101644,15996.729629355119,3786.5851561896593,20050.0,0.7978418767758164,0.8577868628195005
543,194370,제이에스코퍼레이션,5170.0,24646.405175139837,14011.980079270237,4214.881090362079,18600.0,0.7533322623263569,0.861819159560455
210,093370,후성,4355.239994206042,13600.0,8698.625389983265,1698.7887733534399,10550.0,0.824514254974717,0.8621038605128815
602,131370,알서포트,1655.0,19950.0,4169.115008156607,3768.528978942536,8310.0,0.5016985569382199,0.8640738112455254
142,020000,한섬,16750.0,48600.0,34195.758564437194,5091.516589309349,39850.0,0.85811188367471,0.8666129338988504
268,096530,씨젠,14750.0,312200.0,60359.13539967374,67179.80553394291,135100.0,0.44677376313600103,0.8670490379487266
520,001790,대한제당,13009.19459805491,28728.63807070459,21884.69868891253,2733.272449882695,25000.0,0.8753879475565012,0.8728088844056292
99,011210,현대위아,20450.0,110500.0,57318.433931484506,18818.319849380565,78800.0,0.7273912935467577,0.8731740604190117
485,264450,유비쿼스,7451.602603080744,28037.111351818996,16736.628678000336,4874.483906365795,22350.0,0.748842446442968,0.8752537024463583
553,001780,알루코,1012.0776958911157,7137.7598602756925,3418.916051336792,1099.0469402030647,4700.0,0.7274289470929345,0.8781183064376741
298,095700,제넥신,26018.282537620653,179201.21240419394,62178.381342593864,30317.097717722234,97700.0,0.6364215081125267,0.8793351131180123
323,081000,일진다이아,5661.628056797959,67400.0,22528.22867898167,14921.024717388818,40300.0,0.5590131185851531,0.8831841374913848
324,115180,큐리언트,12728.275398144351,47644.6129054618,25906.724179268625,6621.851186017712,33800.0,0.7664711295641605,0.8833702420935294
27,003550,LG,46250.0,115500.0,74005.91353996737,9916.799172002258,85900.0,0.8615356640275595,0.8848113763653881
315,068240,다원시스,9022.413722199788,23683.724361668075,14991.185984033718,3232.1344947408647,18900.0,0.7931844435996677,0.8867377062060138
403,016590,신대양제지,19731.295725178185,104000.0,51393.04252000458,22174.39888322329,78500.0,0.6546884397452812,0.8892300867571459
538,015890,태경산업,3300.0,8990.0,5430.97471451876,675.6954755558551,6260.0,0.86756784576977,0.8900739457586639
545,030210,KTB투자증권,1505.0,6900.0,3259.3964110929855,902.4889408985863,4370.0,0.7458573023096077,0.8907638921279948
366,125210,아모그린텍,6760.0,16800.0,12075.967413441955,2211.6821631447597,14800.0,0.8159437441514834,0.8909612765348154
286,278280,천보,38400.0,205900.0,99866.71554446564,46645.506542407355,157600.0,0.633672052947117,0.8920869010748367
511,096775,SK이노베이션우,43300.0,232500.0,116170.43230016313,26665.610975766584,149500.0,0.7770597478271781,0.8943334710858553
303,035510,신세계 I&C,63200.0,187500.0,109822.92006525285,28908.662157062136,146000.0,0.7522117812688551,0.8946106315047698
3,012330,현대모비스,129356.00061751335,361996.2497900955,242688.08802301576,32129.55532884966,283000.0,0.8575550813534126,0.8952002733547937
117,047050,포스코인터내셔널,8700.0,23600.0,16546.09756097561,2709.271667452198,19950.0,0.8293783238584266,0.8955127379758332
122,185750,종근당,58400.72718606762,248655.62472371367,102655.12992149504,30428.526780286662,141000.0,0.7280505668191137,0.8961945177358949
456,040910,아이씨디,5832.5587283593895,19500.0,12606.695296603828,2993.852948030481,16400.0,0.7687009327197456,0.8974279096839204
237,247540,에코프로비엠,44121.442393181016,197500.0,96684.65382859042,47370.59915563788,156800.0,0.6166113126823369,0.8977872071298667
266,017810,풀무원,7294.333771093845,21083.62226987399,13206.311146568849,2906.358071987867,16900.0,0.7814385293827721,0.8981177876086777
561,017890,한국알콜,5910.0,19800.0,9554.828711256117,2624.4997679292537,12900.0,0.7406843962214045,0.8987734840016888
209,210980,SK디앤디,15794.729313554111,53100.0,28850.845860704478,5942.293208915944,36450.0,0.7915184049575988,0.8995206863254019
165,042670,두산인프라코어,2436.644325370348,11045.252607229924,7536.391416362142,1572.9096359154535,9550.0,0.789150933650486,0.8997592067840763
397,053580,웹케시,25144.357496057975,80900.0,54979.092973269115,13185.07923536028,72100.0,0.7625394309746063,0.9029432749821551
320,097955,CJ제일제당 우,69700.0,231500.0,149312.23491027733,31613.092824649,190500.0,0.7837912593715345,0.9036905063871667
468,138080,오이솔루션,4802.2121884264025,68500.0,22718.169856280252,18963.20212743136,47450.0,0.47878124038525294,0.9039174971429511
194,285130,SK케미칼,40200.0,462500.0,137627.55783904076,98828.72007102847,267000.0,0.5154590181237482,0.9047425028635949
95,111770,영원무역,17550.0,49400.0,33428.38499184339,4751.074396410954,39650.0,0.8430866328333768,0.9048204410403499
171,180640,한진칼,12026.02246508267,97780.04290320155,31491.861960038867,20606.307878569078,58500.0,0.5383224266673311,0.9050159225343117
534,228670,레이,24750.0,62500.0,43451.375,8168.1846183392045,54200.0,0.8016858856088561,0.9058984735841114
493,317330,덕산테코피아,7900.0,22250.0,16390.9900990099,2567.5197810736445,19800.0,0.8278277827782778,0.9078687127417999
72,012450,한화에어로스페이스,15275.528342879716,44600.0,31162.493356183993,5920.184700702546,39250.0,0.7939488753167896,0.914044682134308
395,000250,삼천당제약,7853.856979614539,88600.0,31212.211582153257,17081.03371679272,54600.0,0.5716522267793637,0.914535614907527
328,039200,오스코텍,4885.335545121573,67839.91910174138,19307.67704654052,12301.474386847289,36200.0,0.5333612443795724,0.9151541310515633
442,095660,네오위즈,10343.967952028434,32374.63046524284,16889.68755903371,4844.118125246487,23600.0,0.7156647270776997,0.9170119124879896
10,068270,셀트리온,76075.57745823337,403410.57288076624,187985.80969133368,80849.42680555514,300000.0,0.626619365637779,0.9170450993079815
123,032500,케이엠더블유,2745.268104677639,86600.0,27519.50544951506,27552.091394410156,66100.0,0.4163313986310902,0.9192844523389154
566,248170,샘표식품,18550.0,63200.0,36806.77622347135,7248.6011090263155,47050.0,0.7822906742501882,0.9211914121754016
50,071050,한국금융지주,32000.0,98100.0,64110.032626427404,14674.394514469128,85100.0,0.7533493845643643,0.9236960752865156
597,130580,나이스디앤비,4975.0,13100.0,7703.662316476346,1646.1922932285024,10100.0,0.7627388432154798,0.927260162250711
524,005960,동부건설,3497.8927357375387,15548.391656592785,9048.673329003572,2561.5097648617334,12800.0,0.706927603828404,0.9284710750527563
252,095610,테스,7039.554707640433,43499.764414874655,23014.09766186525,6969.343373099556,33250.0,0.6921533131388045,0.9290434510218587
223,035900,JYP Ent.,4449.879886725518,43250.0,19652.439976367183,11178.473316397014,36150.0,0.5436359606187325,0.9300056378606703
25,207940,삼성바이오로직스,142000.0,880000.0,432743.8330170778,191667.24968303402,716000.0,0.6043908282361422,0.9302765383347218
500,121600,나노신소재,7600.0,48650.0,18775.921696574223,7018.955164321933,29150.0,0.6441139518550334,0.9302973039050855
301,007690,국도화학,33400.0,71100.0,51763.09135399674,7927.381500605192,63500.0,0.8151667929763265,0.9306371392780898
233,006120,SK디스커버리,15650.0,81300.0,35784.85878662888,16095.276019590807,59800.0,0.5984090098098475,0.932158484389668
436,039560,다산네트웍스,3156.075985945653,14791.26453388463,6297.041483193672,2745.8338906749177,10400.0,0.6054847579993916,0.9324446762313374
572,065680,우주일렉트로,7200.0,41350.0,15218.1647634584,7585.513162290328,26600.0,0.5721114572728722,0.9332536556975256
40,086280,현대글로비스,73300.0,227500.0,149893.14845024468,25009.49929644256,187500.0,0.7994301250679716,0.9336710327901024
445,005950,이수화학,2978.3565298198714,15593.201305840059,8118.978410703402,2339.1300588585286,11650.0,0.6969080180861289,0.9344201906850081
529,243840,신흥에스이씨,17746.26281103594,51744.60902850153,35523.86950739338,7468.458290091287,46800.0,0.7590570407562688,0.9344570763902226
565,114810,아이원스,1841.1714753622432,10473.68279336525,5587.101829636787,2026.6760342859532,8650.0,0.6459077259695708,0.934642894807806
135,078340,컴투스,71100.0,191500.0,121722.67536704731,24818.83566518268,159300.0,0.7641097009858588,0.9349952931634151
198,082270,젬백스,7805.060992596585,39615.12956492985,15500.654947892515,6750.370548233683,25750.0,0.6019671824424278,0.9355354110635812
