,Code,Name,IP
260,170900,동아에스티,0.4782608695652174
270,210980,SK디앤디,0.4782608695652174
769,002220,한일철강,0.4782608695652174
818,000760,이화산업,0.4782608695652174
85,298020,효성티앤씨,0.4782608695652174
86,005830,DB손해보험,0.4782608695652174
820,084870,TBH글로벌,0.4782608695652174
779,019685,대교우B,0.4782608695652174
291,016710,대성홀딩스,0.4782608695652174
760,031820,콤텍시스템,0.4782608695652174
780,002820,SUN&L,0.4782608695652174
781,007610,선도전기,0.4782608695652174
782,003780,진양산업,0.4782608695652174
783,025530,SJM홀딩스,0.4782608695652174
267,195870,해성디에스,0.4782608695652174
785,010770,평화홀딩스,0.4782608695652174
823,010420,한솔PNS,0.4782608695652174
756,338100,NH프라임리츠,0.4782608695652174
484,248170,샘표식품,0.4782608695652174
292,281820,케이씨텍,0.4782608695652174
751,011700,한신기계,0.4782608695652174
513,128820,대성산업,0.4782608695652174
748,058730,다스코,0.4782608695652174
515,039570,HDC아이콘트롤스,0.4782608695652174
293,001720,신영증권,0.4782608695652174
102,088350,한화생명,0.4782608695652174
263,034310,NICE,0.4782608695652174
76,383220,F&F,0.4782608695652174
250,192650,드림텍,0.4782608695652174
792,019180,티에이치엔,0.4782608695652174
743,004450,삼화왕관,0.4782608695652174
90,307950,현대오토에버,0.4782608695652174
426,005960,동부건설,0.4782608695652174
15,066570,LG전자,0.4782608695652174
363,008350,남선알미늄,0.4782608695652174
641,003650,미창석유,0.4782608695652174
340,004430,송원산업,0.4782608695652174
587,105840,우진,0.4782608695652174
645,006110,삼아알미늄,0.4782608695652174
377,016450,한세예스24홀딩스,0.4782608695652174
585,013520,화승코퍼레이션,0.4782608695652174
335,030210,KTB투자증권,0.4782608695652174
189,003690,코리안리,0.4782608695652174
384,000050,경방,0.4782608695652174
21,036570,엔씨소프트,0.4782608695652174
154,010780,아이에스동서,0.4782608695652174
722,380440,엔에이치스팩19호,0.4782608695652174
892,014825,동원시스템즈우,0.4782608695652174
347,091810,티웨이항공,0.4782608695652174
161,181710,NHN,0.4782608695652174
162,013890,지누스,0.4782608695652174
602,007540,샘표,0.4782608695652174
365,007860,서연,0.4782608695652174
354,001470,삼부토건,0.4782608695652174
911,097520,엠씨넥스,0.4782608695652174
600,011150,CJ씨푸드,0.4782608695652174
181,214320,이노션,0.4782608695652174
172,175330,JB금융지주,0.4782608695652174
5,051910,LG화학,0.4782608695652174
6,207940,삼성바이오로직스,0.4782608695652174
169,006650,대한유화,0.4782608695652174
167,139130,DGB금융지주,0.4782608695652174
628,011390,부산산업,0.4782608695652174
165,000150,두산,0.4782608695652174
590,101140,인바이오젠,0.4782608695652174
631,017900,광전자,0.4782608695652174
197,300720,한일시멘트,0.4782608695652174
141,011000,진원생명과학,0.4782608695652174
330,095720,웅진씽크빅,0.4782608695652174
393,005500,삼진제약,0.4782608695652174
684,027970,세하,0.4782608695652174
140,017800,현대엘리베이,0.4782608695652174
561,023450,동남합성,0.4782608695652174
313,005390,신성통상,0.4782608695652174
860,18064K,한진칼우,0.4782608695652174
129,138930,BNK금융지주,0.4782608695652174
858,002355,넥센타이어1우B,0.4782608695652174
563,015890,태경산업,0.4782608695652174
851,096300,베트남개발1,0.4782608695652174
307,008730,율촌화학,0.4782608695652174
548,008040,사조동아원,0.4782608695652174
545,103590,일진전기,0.4782608695652174
53,032640,LG유플러스,0.4782608695652174
421,035510,신세계 I&C,0.4782608695652174
304,030610,교보증권,0.4782608695652174
425,007810,코리아써키트,0.4782608695652174
703,378850,화승알앤에이,0.4782608695652174
681,005750,대림B&Co,0.4782608695652174
686,33637K,솔루스첨단소재1우,0.4782608695652174
869,145995,삼양사우,0.4782608695652174
569,210540,디와이파워,0.4782608695652174
138,120110,코오롱인더,0.4782608695652174
137,001450,현대해상,0.4782608695652174
36,003670,포스코케미칼,0.4782608695652174
35,352820,하이브,0.4782608695652174
461,014160,대영포장,0.4782608695652174
46,030200,KT,0.5217391304347826
882,008355,남선알미우,0.5217391304347826
327,003060,에이프로젠제약,0.5217391304347826
423,002100,경농,0.5217391304347826
288,001820,삼화콘덴서,0.5217391304347826
884,001755,한양증권우,0.5217391304347826
389,037270,YG PLUS,0.5217391304347826
339,007690,국도화학,0.5217391304347826
459,005810,풍산홀딩스,0.5217391304347826
888,012205,계양전기우,0.5217391304347826
338,002990,금호건설,0.5217391304347826
414,029530,신도리코,0.5217391304347826
318,053210,스카이라이프,0.5217391304347826
8,006400,삼성SDI,0.5217391304347826
447,002900,TYM,0.5217391304347826
852,004365,세방우,0.5217391304347826
825,003680,한성기업,0.5217391304347826
31,302440,SK바이오사이언스,0.5217391304347826
836,108675,LX하우시스우,0.5217391304347826
904,001067,JW중외제약2우B,0.5217391304347826
34,251270,넷마블,0.5217391304347826
824,033250,체시스,0.5217391304347826
11,005490,POSCO,0.5217391304347826
640,017040,광명전기,0.5217391304347826
467,070960,용평리조트,0.5217391304347826
114,051915,LG화학우,0.5217391304347826
648,005430,한국공항,0.5217391304347826
584,134380,미원화학,0.5217391304347826
188,000670,영풍,0.5217391304347826
228,069260,휴켐스,0.5217391304347826
190,363280,티와이홀딩스,0.5217391304347826
227,009450,경동나비엔,0.5217391304347826
221,344820,KCC글라스,0.5217391304347826
578,100250,진양홀딩스,0.5217391304347826
153,004370,농심,0.5217391304347826
550,008970,동양철관,0.5217391304347826
136,006260,LS,0.5217391304347826
126,064350,현대로템,0.5217391304347826
659,143210,핸즈코퍼레이션,0.5217391304347826
196,298000,효성화학,0.5217391304347826
198,039130,하나투어,0.5217391304347826
200,267270,현대건설기계,0.5217391304347826
139,004800,효성,0.5217391304347826
570,024090,디씨엠,0.5217391304347826
567,007110,일신석재,0.5217391304347826
466,107590,미원홀딩스,0.5217391304347826
132,009240,한샘,0.5217391304347826
685,001620,케이비아이동국실업,0.5217391304347826
564,000180,성창기업지주,0.5217391304347826
146,069620,대웅제약,0.5217391304347826
108,012750,에스원,0.5217391304347826
642,002410,범양건영,0.5217391304347826
184,003240,태광산업,0.5217391304347826
612,092440,기신정기,0.5217391304347826
271,014830,유니드,0.5217391304347826
480,000490,대동,0.5217391304347826
264,145720,덴티움,0.5217391304347826
774,049800,우진플라임,0.5217391304347826
492,001460,BYC,0.5217391304347826
614,009270,신원,0.5217391304347826
607,012200,계양전기,0.5217391304347826
502,003960,사조대림,0.5217391304347826
244,071840,롯데하이마트,0.5217391304347826
171,009900,명신산업,0.5217391304347826
678,227840,현대코퍼레이션홀딩스,0.5217391304347826
592,025750,한솔홈데코,0.5217391304347826
591,004720,팜젠사이언스,0.5217391304347826
248,036420,제이콘텐트리,0.5217391304347826
638,004080,신흥,0.5217391304347826
103,008560,메리츠증권,0.5217391304347826
913,020560,아시아나항공,0.5454545454545454
170,001740,SK네트웍스,0.5652173913043478
319,025860,남해화학,0.5652173913043478
874,004255,NPC우,0.5652173913043478
899,014285,금강공업우,0.5652173913043478
176,248070,솔루엠,0.5652173913043478
166,336370,솔루스첨단소재,0.5652173913043478
326,001530,DI동일,0.5652173913043478
637,013360,일성건설,0.5652173913043478
160,042700,한미반도체,0.5652173913043478
635,069460,대호에이엘,0.5652173913043478
589,004250,NPC,0.5652173913043478
649,008250,이건산업,0.5652173913043478
910,009275,신원우,0.5652173913043478
179,066575,LG전자우,0.5652173913043478
116,047050,포스코인터내셔널,0.5652173913043478
97,020150,일진머티리얼즈,0.5652173913043478
121,014680,한솔케미칼,0.5652173913043478
830,009140,경인전자,0.5652173913043478
124,375500,DL이앤씨,0.5652173913043478
111,002380,KCC,0.5652173913043478
432,004560,현대비앤지스틸,0.5652173913043478
52,097950,CJ제일제당,0.5652173913043478
412,009160,SIMPAC,0.5652173913043478
753,119650,KC코트렐,0.5652173913043478
253,000640,동아쏘시오홀딩스,0.5652173913043478
507,004890,동일산업,0.5652173913043478
48,010130,고려아연,0.5652173913043478
559,010040,한국내화,0.5652173913043478
130,012510,더존비즈온,0.5652173913043478
741,018470,조일알미늄,0.5652173913043478
408,016590,신대양제지,0.5652173913043478
812,010660,화천기계,0.5652173913043478
682,023960,에쓰씨엔지니어링,0.5652173913043478
745,005110,한창,0.5652173913043478
134,012450,한화에어로스페이스,0.5652173913043478
835,071950,코아스,0.6086956521739131
854,025890,한국주강,0.6086956521739131
100,112610,씨에스윈드,0.6086956521739131
704,007590,동방아그로,0.6086956521739131
441,005420,코스모화학,0.6086956521739131
84,029780,삼성카드,0.6086956521739131
717,069640,한세엠케이,0.6086956521739131
832,33637L,솔루스첨단소재2우B,0.6086956521739131
272,003580,넥스트사이언스,0.6521739130434783
207,103140,풍산,0.6521739130434783
158,010120,LS ELECTRIC,0.6521739130434783
117,138040,메리츠금융지주,0.6521739130434783
713,002710,TCC스틸,0.6521739130434783
662,014580,태경비케이,0.6521739130434783
219,093370,후성,0.6521739130434783
30,361610,SK아이이테크놀로지,0.6521739130434783
687,001550,조비,0.6521739130434783
245,005070,코스모신소재,0.6521739130434783
157,004000,롯데정밀화학,0.6956521739130435
148,298050,효성첨단소재,0.6956521739130435
697,009440,KC그린홀딩스,0.6956521739130435
257,267260,현대일렉트릭,0.6956521739130435
568,006660,삼성공조,0.6956521739130435
131,000060,메리츠화재,0.6956521739130435
