,Code,Name,Min,Max,Mean,Std,Current,M/C,Cdf,C/M,Max/Current
788,088790,진도,2385.0,6630.0,3926.1260053619303,1090.2001481894165,3330.0,1.179016818427006,0.29225663322528467,0.8481643216372073,1.990990990990991
818,000087,하이트진로2우B,16600.0,24650.0,21241.689008042897,1454.700608377291,20450.0,1.038713398926303,0.2931422444819438,0.9627294699709079,1.2053789731051345
578,120030,조선선재,74400.0,183000.0,113065.1474530831,16683.79122266676,104000.0,1.0871648793565682,0.29344422643461743,0.9198236799112236,1.7596153846153846
590,03473K,SK우,171000.0,473000.0,244297.5871313673,40237.18215153427,222500.0,1.0979666837364823,0.2940031294063963,0.9107744477245041,2.1258426966292134
927,377300,카카오페이,169000.0,193000.0,177333.33333333334,13576.941236277535,170000.0,1.0431372549019609,0.2945531819287114,0.9586466165413533,1.1352941176470588
258,192650,드림텍,6000.964206398544,19142.160960996276,11206.001402540343,2335.2651795966776,9960.0,1.1251005424237293,0.2968233925445309,0.888809455060582,1.9219037109434012
95,042660,대우조선해양,16237.138664873084,40300.0,27187.2149633698,4767.759373185493,24650.0,1.1029296131184503,0.2973072918106143,0.9066761723557095,1.6348884381338742
636,006090,사조오양,7680.0,13350.0,10010.026809651474,1292.3739302629856,9330.0,1.0728860460505332,0.29938009736293864,0.9320654357293223,1.4308681672025723
238,210980,SK디앤디,20881.323887466537,45442.553214117754,32613.115431256363,5067.915941122529,29950.0,1.088918712228927,0.2996229277716156,0.9183421946649096,1.5172805747618616
400,029460,케이씨,14900.0,30400.0,24677.479892761396,3119.508435522961,23050.0,1.070606502939757,0.30093600250219543,0.9340499961975947,1.3188720173535793
627,013870,지엠비코리아,4100.0,9610.0,6933.083109919571,1278.9160338227045,6270.0,1.105754881964844,0.30206423478916494,0.9043595613370249,1.532695374800638
533,002760,보락,1700.0,2850.0,2252.1581769437,237.4131854209477,2130.0,1.0573512567810797,0.3034378448586947,0.9457595038420104,1.3380281690140845
23,090430,아모레퍼시픽,149912.11989162624,296825.99738541996,208370.7522736748,40269.8493104945,188000.0,1.1083550652855043,0.30647880696859653,0.9022379482178008,1.578861688220319
408,094280,효성ITX,16700.0,29800.0,21790.214477211797,2671.3014743340177,20450.0,1.0655361602548556,0.3079363157602768,0.938494663344714,1.4572127139364304
45,097950,CJ제일제당,273500.0,492500.0,404355.2278820375,45626.73423734897,381500.0,1.0599088542124182,0.3082146065305196,0.9434773528173472,1.290956749672346
576,047400,유니온머티리얼,2290.0,5630.0,3934.691689008043,511.44847422353354,3680.0,1.0692096981000117,0.309248671314369,0.9352702297566161,1.5298913043478262
548,001470,삼부토건,631.9545100194597,5559.599803335754,2654.861056159126,1299.4330260735385,2010.0,1.3208263960990676,0.30985429138608367,0.7571017682213218,2.7659700514108225
431,267850,아시아나IDT,14150.0,34700.0,21061.127596439168,3402.815610914729,19400.0,1.0856251338370706,0.3127173074463889,0.92112826871055,1.788659793814433
632,017550,수산중공업,1505.0,7510.0,3299.0080428954425,1470.5039303160406,2590.0,1.2737482791102095,0.31484859198848625,0.7850844757949826,2.8996138996139
147,005250,녹십자홀딩스,20950.0,53600.0,32198.123324396784,6577.216844141429,29050.0,1.1083691333699408,0.3160971483556221,0.9022264964737425,1.8450946643717727
824,019490,하이트론,1729.9259739741774,11640.213490856324,4813.582803869102,2810.2509053435533,3480.0,1.3832134493876729,0.3175566363522424,0.7229542197140177,3.344888934154116
491,005740,크라운해태홀딩스,8010.0,12800.0,9645.013404825737,1183.1822464499926,9100.0,1.0598915829478832,0.322530778655748,0.9434927270756256,1.4065934065934067
561,118000,우리들휴브레인,1108.1346343641528,3396.1793123463717,1702.2600589830195,473.63756886234506,1485.0,1.1463030700222354,0.3232229069070193,0.8723696430304444,2.286989435923483
443,002700,신일전자,1550.0,2875.0,1997.6273458445041,212.51106992717447,1905.0,1.0486232786585323,0.3314652773125992,0.9536313186555095,1.5091863517060367
713,001380,SG글로벌,1125.0,4665.0,2501.4745308310994,871.0745110408533,2125.0,1.177164485096988,0.33279964523812355,0.8494989550399227,2.195294117647059
634,004270,남성,2230.0,4720.0,3506.4745308310994,609.2484772331138,3245.0,1.0805776674363943,0.3338977490271541,0.9254309339674214,1.4545454545454546
515,014990,인디에프,1230.0,2540.0,1662.9088471849866,257.74856935036917,1555.0,1.0693947570321458,0.3377325558703136,0.935108381095177,1.6334405144694535
494,008700,아남전자,1410.0,3575.0,2490.29490616622,586.4358758231608,2250.0,1.1067977360738754,0.34099291868816184,0.9035074498320559,1.5888888888888888
851,011155,CJ씨푸드1우,32900.0,59600.0,41927.479892761396,4826.31976242679,39950.0,1.0494988709076696,0.3410026262044458,0.9528357082796478,1.4918648310387985
870,001067,JW중외제약2우B,39198.85303349529,145720.64324719438,64895.64677174654,16940.390697331182,58000.0,1.118890461581837,0.34198431606192187,0.8937425372151667,2.512424883572317
124,001740,SK네트웍스,4510.0,6340.0,5295.134048257372,430.3525789371023,5120.0,1.034205868800268,0.34202059262710943,0.9669254740935201,1.23828125
669,058860,KTis,1945.0,3355.0,2633.0026809651476,354.3953543672577,2490.0,1.0574307955683324,0.3432859052788394,0.9456883648471148,1.3473895582329318
857,004565,현대비앤지스틸우,50500.0,195000.0,83930.29490616622,17357.82861305262,77100.0,1.0885900766039718,0.3469753385973703,0.918619433974318,2.529182879377432
56,008770,호텔신라,66000.0,101500.0,83412.06434316354,8173.346353820126,80200.0,1.0400506775955554,0.347162486624239,0.9614916095356558,1.2655860349127181
810,108675,LX하우시스우,22100.0,52400.0,34406.836461126004,6771.528803062867,31750.0,1.0836798885394017,0.3473983320083408,0.9227817278659785,1.6503937007874017
29,251270,넷마블,92130.6667365339,197162.8344764824,130242.82562502667,18470.68280985128,123000.0,1.0588847611790786,0.34748274563117987,0.9443898303782275,1.60294987379254
359,004380,삼익THK,9720.0,16450.0,12070.160857908848,1339.7740845795945,11550.0,1.0450355721133202,0.34891729319691656,0.9569052257022723,1.4242424242424243
412,036580,팜스코,4390.0,9400.0,6460.348525469169,1199.8672134100375,6010.0,1.0749331989133393,0.3537067961158319,0.9302903668906217,1.5640599001663893
852,005745,크라운해태홀딩스우,10600.0,35300.0,15119.70509383378,3875.0954436946195,13700.0,1.1036281090389621,0.3570458127432431,0.9061023290452421,2.576642335766423
71,010140,삼성중공업,4050.0,7770.0,6185.872576177286,781.9875853989416,5900.0,1.0484529790130992,0.3573423262295271,0.9537862164703775,1.3169491525423729
861,014285,금강공업우,8440.0,37900.0,13985.120643431635,4097.194791578407,12500.0,1.118809651474531,0.35849946644396957,0.8938070910293398,3.032
556,011330,유니켐,1214.674080667713,1753.4789257887999,1434.9598017171706,125.72257532426181,1390.0,1.0323451810914896,0.36031714570787376,0.9686682500350402,1.2614956300638849
315,001200,유진투자증권,2810.0,4910.0,3920.361930294906,476.4867116680842,3750.0,1.0454298480786417,0.36034467977745244,0.9565443361291668,1.3093333333333332
196,192400,쿠쿠홀딩스,15220.0,28700.0,21747.216216216217,3850.199246138656,20400.0,1.0660400105988341,0.3632038034239828,0.938051095697865,1.4068627450980393
182,010780,아이에스동서,25050.0,68300.0,48341.01876675603,9942.83897127911,44900.0,1.076637389014611,0.36464125684964266,0.9288178268778561,1.5211581291759466
226,000640,동아쏘시오홀딩스,82585.28054955757,142156.0332514849,112176.86308049355,12380.13857984081,108000.0,1.038674658152718,0.36791364900507784,0.9627653781199391,1.3162595671433788
588,025620,제이준코스메틱,792.6725998461435,1519.3192415035626,1166.5953633340498,168.84356153891426,1110.0,1.0509868138144594,0.36873934136476094,0.9514867235779987,1.3687560734266329
450,011930,신성이엔지,768.074246412872,3977.5820509073696,2511.5383161795503,870.7525585803984,2225.0,1.1287812656986742,0.37105148863160126,0.8859112304464379,1.7876773262505032
850,004545,깨끗한나라우,17000.0,50400.0,26423.72654155496,6626.269916856766,24250.0,1.0896382078991735,0.37143814447771006,0.9177358069409145,2.0783505154639177
169,284740,쿠쿠홈시스,32150.0,51900.0,41315.14745308311,3619.470910099894,40150.0,1.0290198618451585,0.37376006473194456,0.9717985406101664,1.2926525529265256
659,014710,사조씨푸드,3370.0,7700.0,5406.836461126006,1029.6619225726688,5080.0,1.0643378860484263,0.3754620343420094,0.9395512582124705,1.515748031496063
339,00279K,아모레G3우(전환),31800.0,52100.0,38788.87399463807,5035.959756013494,37200.0,1.0427116665225287,0.37618886297333504,0.9590378933181277,1.4005376344086022
392,074610,이엔플러스,2628.6877295441204,5008.523751953264,3656.0890930762835,469.09459987816683,3510.0,1.0416208242382574,0.37773771628843356,0.9600422502414014,1.4269298438613287
902,37550K,DL이앤씨우,68200.0,87700.0,77161.85567010309,3120.3475061877048,76200.0,1.0126227778228751,0.3789450119056136,0.9875345705238688,1.1509186351706038
621,210540,디와이파워,7740.0,20900.0,13643.19034852547,3233.334734294088,12650.0,1.0785130710296813,0.3793561752075443,0.9272024854045365,1.6521739130434783
318,003220,대원제약,14115.798487459708,25751.79453793325,17614.038469024752,1857.2338970715932,17050.0,1.0330814351334165,0.3806789398596288,0.9679779018300292,1.5103691811104545
445,002170,삼양통상,51000.0,88900.0,65964.61126005361,8463.144778351321,63400.0,1.0404512817043157,0.3809323965837684,0.9611214072050983,1.4022082018927444
444,000700,유수홀딩스,5150.0,8540.0,6094.369973190349,809.059218933403,5850.0,1.0417726449898033,0.3813099717734564,0.9599023403132148,1.4598290598290597
391,136490,선진,8710.0,21800.0,13584.986595174263,3618.2000830824263,12500.0,1.0867989276139411,0.3821384821495441,0.9201334070097883,1.744
886,004150,한솔홀딩스,2915.0,4850.0,3793.4944751381217,495.881527069782,3645.0,1.0407392250035998,0.38229624157535647,0.9608554919187764,1.3305898491083676
358,084690,대상홀딩스,6890.0,13150.0,10167.319034852548,1230.8925852995064,9800.0,1.0374815341686272,0.3826925315593063,0.9638725770684077,1.3418367346938775
726,001020,페이퍼코리아,1000.2458827246949,2583.9941934426024,1829.8811800064184,425.58049450325007,1705.0,1.0732440938454066,0.3845939692394185,0.9317544869192106,1.5155391163886232
517,017180,명문제약,3611.897316249475,9490.0,5832.16015305224,795.6297383995807,5600.0,1.0414571701879,0.38522198522038775,0.9601931107926212,1.6946428571428571
914,137310,에스디바이오센서,40950.0,64100.0,50412.666666666664,5934.940591094389,48700.0,1.0351676933607117,0.38645388285747173,0.9660270566921013,1.3162217659137576
808,33626L,두산퓨얼셀2우B,8150.0,31700.0,20410.857908847185,3182.52052568754,19500.0,1.0467106619921633,0.3873600010937076,0.9553738547926313,1.6256410256410256
855,014825,동원시스템즈우,23350.0,46000.0,33201.474530831096,4321.324869338767,32000.0,1.0375460790884719,0.39049319241869,0.9638126153187744,1.4375
430,077500,유니퀘스트,6088.0392511928185,16133.309691893044,10937.961965881439,1784.4788446594985,10450.0,1.046694924964731,0.3922544739530717,0.9553882188104577,1.5438573867840233
58,012750,에스원,78800.0,103000.0,84715.81769436998,3741.289767976498,83700.0,1.0121364121191156,0.3929973380736518,0.988009114212475,1.2305854241338112
35,009540,한국조선해양,76700.0,160500.0,108096.24664879356,20805.102684256133,102500.0,1.0545975282809128,0.39397086984508967,0.948229038266464,1.5658536585365854
702,155660,DSR,3650.0,11950.0,5988.310991957104,1546.286338508629,5600.0,1.0693412485637686,0.4008587751426745,0.9351551727225517,2.1339285714285716
46,004990,롯데지주,28000.0,42850.0,34386.461126005364,3135.46275532289,33600.0,1.023406581131112,0.4009736357981277,0.9771287564857732,1.275297619047619
666,002070,비비안,1666.6194205609922,5222.626435734187,3141.3384567542907,600.7615103166908,2995.0,1.048860920452184,0.40377485708685573,0.9534152531575693,1.7437817815473078
361,001360,삼성제약,3143.3737420486937,11241.214015277877,5708.0917231350895,2036.6297451675518,5220.0,1.0935041615201322,0.4052982483826208,0.9144912613865616,2.153489274957448
518,011810,STX,3366.911976938698,8684.358425676068,4520.939676539396,931.0978994095739,4300.0,1.051381320125441,0.4062161363391476,0.951129700383767,2.019618238529318
563,013520,화승코퍼레이션,1715.0,5242.037202186271,2620.0738384675897,612.6112180209426,2475.0,1.0586156923101373,0.4064012254069115,0.9446298664039028,2.1179948291661703
128,294870,HDC현대산업개발,18600.0,32850.0,25681.635388739945,3977.1091322085895,24750.0,1.0376418338884827,0.4073956868359401,0.9637236735652582,1.3272727272727274
547,004770,써니전자,2985.0,5260.0,3878.6050374749248,528.2882915952141,3755.0,1.0329174533887948,0.40750308671579805,0.9681315740374032,1.4007989347536618
523,02826K,삼성물산우B,71200.0,147500.0,114225.74485895064,18338.953274663858,110000.0,1.0384158623540967,0.40888094727490637,0.9630053201739354,1.3409090909090908
167,023590,다우기술,17500.0,29450.0,23900.93833780161,3126.0362460756833,23200.0,1.0302128593880004,0.41129075975087453,0.9706731874751122,1.269396551724138
871,000545,흥국화재우,4705.0,24550.0,9230.308310991957,3102.327057358369,8570.0,1.0770488110842424,0.4157247475420024,0.9284630275886206,2.864644107351225
19,034730,SK,179000.0,355000.0,254848.5254691689,34581.14159484487,247500.0,1.029691011996642,0.4158581180390647,0.9711651246337781,1.4343434343434343
570,004870,티웨이홀딩스,875.0100791700594,1702.5379782513398,1230.1146907526995,196.20823737625176,1190.0,1.0337098241619325,0.4190010964691575,0.9673894710352954,1.4307041834044874
778,071950,코아스,1015.0,1715.0,1225.7506702412868,153.4197087156635,1195.0,1.0257327784445915,0.420570217522755,0.9749127852932492,1.4351464435146444
865,000995,DB하이텍1우,42600.0,263500.0,104567.06989247311,27843.638261923854,99000.0,1.0562330292169002,0.4207635726749277,0.9467607737483916,2.6616161616161618
737,002870,신풍제지,1230.0,4650.0,2671.8364611260054,882.4623678718675,2500.0,1.0687345844504021,0.42280457367536767,0.9356860108670021,1.86
149,003090,대웅,16400.0,77700.0,34262.096774193546,9386.702121819098,32550.0,1.052598979237897,0.42763598845006323,0.9500294221489939,2.3870967741935485
368,009680,모토닉,7190.0,15550.0,11253.941018766756,2013.8189972043438,10900.0,1.0324716530978675,0.4302427709806044,0.9685495935889007,1.426605504587156
51,086280,현대글로비스,96700.0,227500.0,169475.0670241287,34091.459771675596,163500.0,1.036544752441154,0.4304353910925464,0.9647436810083811,1.3914373088685015
635,004440,삼일씨엔에스,5640.0,17250.0,11285.067024128686,3060.660517704548,10750.0,1.0497736766631336,0.43061023433042167,0.9525862785764005,1.6046511627906976
369,003560,IHQ,1315.0,2670.0,1742.6407506702412,302.9348995884797,1690.0,1.0311483731776576,0.4310234312819597,0.9697925400573841,1.5798816568047338
266,019680,대교,3595.0,5550.0,4277.144772117962,446.5207017028535,4200.0,1.018367802885229,0.431416645964679,0.9819634882081018,1.3214285714285714
12,012330,현대모비스,169967.76825324429,361996.2497900955,259215.6972813323,41023.542714565316,252500.0,1.0265968209161676,0.43498228339620554,0.9740922430556217,1.4336485140201802
878,001525,동양우,4995.0,17600.0,7881.35752688172,2036.343797889897,7550.0,1.0438884141565192,0.4353687411767566,0.9579567954186158,2.3311258278145695
52,006800,미래에셋증권,5522.958970453664,10800.0,9007.524138882205,1130.5364731503191,8830.0,1.0201046589900573,0.4376119978460132,0.9802915722294988,1.2231030577576445
191,090435,아모레퍼시픽우,52400.0,107000.0,72854.15549597856,14151.42058097444,70700.0,1.0304689603391592,0.43950597839725253,0.9704319474803677,1.5134370579915135
779,000760,이화산업,12950.0,23450.0,16963.806970509384,2769.683415248748,16550.0,1.025003442326851,0.44061668860760544,0.9756064796523113,1.4169184290030212
879,001527,동양2우B,9000.0,39350.0,15003.719676549865,4556.535332324319,14400.0,1.0419249775381851,0.4472962562047136,0.959761999719746,2.732638888888889
92,008930,한미사이언스,26677.269597472303,92100.0,60910.365578567034,15180.458073281807,58900.0,1.0341318434391686,0.4473216372362259,0.9669946886794842,1.563667232597623
421,004360,세방,9010.0,16550.0,12210.991957104558,2047.106621246764,11950.0,1.0218403311384567,0.44927506934334466,0.9786264737523876,1.3849372384937237
901,375500,DL이앤씨,104000.0,153500.0,132881.44329896907,10880.36049670318,131500.0,1.0105052722355061,0.449483383490803,0.9896039411924435,1.167300380228137
613,096775,SK이노베이션우,69100.0,232500.0,147786.327077748,38119.68278690751,143500.0,1.0298698751062578,0.4552357111283231,0.9709964570978679,1.6202090592334495
684,009770,삼정펄프,24600.0,38400.0,30304.289544235926,3160.537987044559,29950.0,1.0118293670863414,0.4553729071728284,0.9883089308621223,1.2821368948247078
60,000100,유한양행,44715.82669528096,75672.93748432162,61239.5454604443,5851.156774957702,60600.0,1.0105535554528762,0.4564813227476894,0.9895566589262589,1.2487283413254393
849,006345,대원전선우,2385.0,9100.0,3553.6595174262734,996.4140405532203,3445.0,1.031541224216625,0.45658119086101256,0.9694232053201963,2.641509433962264
106,039490,키움증권,62541.23438524583,154155.50767476115,108407.1437661806,22073.777562683874,106000.0,1.022708903454534,0.45658144638200127,0.9777953400250773,1.4542972422147278
137,214320,이노션,44550.0,68100.0,58248.79356568365,5224.138030743403,57700.0,1.009511153651363,0.4581682290547721,0.9905784561003,1.1802426343154246
527,101140,인바이오젠,2396.092098998016,6889.592898733911,3858.1122544451373,1026.943686023747,3760.0,1.0260936846928557,0.4619437123399508,0.9745698808187613,1.8323385368973168
695,044380,주연테크,930.0,2030.0,1217.0039394816358,187.55520026891173,1200.0,1.0141699495680299,0.46388098558648966,0.9860280325067161,1.6916666666666667
172,006040,동원산업,186500.0,307000.0,237400.80428954423,26771.274815842407,235000.0,1.0102161884661456,0.46427140243760256,0.9898871265549039,1.3063829787234043
595,012160,영흥,889.5222934330949,1277.2464859767763,1082.4806884378872,88.41071215272792,1075.0,1.0069587799422206,0.46628456396009643,0.9930893100285397,1.1881362660249082
820,001685,대상우,13150.0,23950.0,18128.28418230563,2433.6679151383532,17950.0,1.009932266423712,0.47080064548871425,0.9901654133114458,1.3342618384401115
655,002630,오리엔트바이오,491.8986890912403,2339.742701241211,1363.302186175119,425.4470364707019,1335.0,1.021200139457018,0.4734805616224833,0.979239975948015,1.752616255611394
24,032830,삼성생명,44400.0,86400.0,68991.42091152816,12345.773573418584,68200.0,1.011604412192495,0.47444346843002827,0.9885287054379842,1.2668621700879765
894,363280,티와이홀딩스,18623.67233430869,33450.0,26259.559028207,3354.8144670501088,26050.0,1.0080444924455663,0.47509620233189886,0.992019704977456,1.2840690978886755
340,016580,환인제약,13500.0,23300.0,17810.723860589813,2596.214212667779,17650.0,1.0091061677387996,0.475318442308431,0.9909760062618539,1.320113314447592
399,028100,동아지질,13750.0,23350.0,17706.836461126004,2575.6302428559743,17550.0,1.0089365504915102,0.47572242724002534,0.9911426040744022,1.3304843304843306
773,005820,원림,15317.86750914938,28500.0,20323.849268478378,3723.661942407636,20100.0,1.0111367795262876,0.47603187932675284,0.9889858822744979,1.4179104477611941
771,000040,KR모터스,369.47925909517306,1450.0,1010.9081845924957,255.25766530742828,997.0,1.0139500346965855,0.4782736449884662,0.9862418913958024,1.4543630892678034
689,006890,태경케미컬,5450.0,21150.0,12541.71581769437,4129.466269593626,12400.0,1.0114286949753524,0.48631170901285165,0.9887004442012287,1.7056451612903225
456,004960,한신공영,11500.0,28800.0,18503.485254691688,4665.238491860615,18350.0,1.0083643190567677,0.4868772597026393,0.9917050624474776,1.569482288828338
0,005930,삼성전자,47850.0,91000.0,70593.29758713137,12080.258961206337,70200.0,1.005602529731216,0.4870139106563652,0.9944286837338072,1.2962962962962963
676,010100,한국프랜지,1830.0,4105.0,2838.0563002680965,516.186429129494,2825.0,1.0046216992099457,0.4899103220043383,0.9953995626278227,1.4530973451327434
519,089470,HDC현대EP,3720.0,7550.0,5672.345844504021,892.72639125319,5650.0,1.0039550167263755,0.49001511390421704,0.9960605638096498,1.336283185840708
302,001880,DL건설,13594.364381286705,40200.0,29362.0913816855,6715.775582434959,29200.0,1.0055510747152567,0.49037209822788297,0.994479569606319,1.3767123287671232
591,003480,한진중공업홀딩스,2965.0,6500.0,4319.436997319035,806.3518532304394,4300.0,1.0045202319346593,0.490384483965707,0.9955001086180678,1.5116279069767442
480,004540,깨끗한나라,3535.0,8520.0,5034.785522788204,1151.3492935731329,5010.0,1.004947210137366,0.49141248501903667,0.9950771442644338,1.7005988023952097
816,004365,세방우,5220.0,9870.0,7060.348525469169,1071.9443377105463,7040.0,1.002890415549598,0.4924274056488034,0.9971179148740653,1.4019886363636365
723,069730,DSR제강,3420.0,10750.0,5480.603217158177,1418.2002824230756,5460.0,1.0037734829960032,0.49420448196167394,0.9962407026486291,1.968864468864469
337,308170,센트랄모텍,18450.0,40850.0,27455.09383378016,3978.6021487924445,27400.0,1.0020107238605898,0.4944758092298397,0.9979933110367893,1.4908759124087592
868,002787,진흥기업2우B,10900.0,20000.0,14525.067024128686,1844.3411879418354,14500.0,1.001728760284737,0.4945780162800373,0.9982742231697076,1.3793103448275863
136,006260,LS,33550.0,78500.0,60294.36997319035,12663.404876110542,60200.0,1.0015676075280788,0.4970270378139157,0.9984348460190843,1.303986710963455
82,009830,한화솔루션,12072.208236767983,50900.0,36891.91597780304,10565.100339234106,36850.0,1.0011374756527283,0.49841724059735154,0.9988638167280806,1.3812754409769334
288,072710,농심홀딩스,71500.0,87700.0,77908.3109919571,3227.529530579999,77900.0,1.0001066879583709,0.49897271198042614,0.9998933234227354,1.1258023106546855
1,000660,SK하이닉스,71800.0,148500.0,106947.18498659518,21109.55483250276,107000.0,0.9995064017438802,0.5009981318920305,1.0004938420156775,1.3878504672897196
28,009150,삼성전기,115500.0,217000.0,163923.5924932976,25980.093309101507,164000.0,0.9995341005688877,0.5011732883580696,1.0004661165945685,1.3231707317073171
433,091090,세원이앤씨,513.2074953825711,1594.0332506904967,1098.3417195791894,213.05383214910276,1100.0,0.9984924723447177,0.5031050907949213,1.0015098037261536,1.4491211369913606
41,018880,한온시스템,8610.0,18850.0,14574.879356568365,2947.5526204734324,14600.0,0.9982794079841345,0.5033999615100073,1.001723557555234,1.2910958904109588
323,033270,유나이티드제약,18035.5553972829,100500.0,48787.08428047473,15527.475125890467,48950.0,0.9966717932681253,0.5041856628773923,1.0033393206814467,2.0531154239019407
923,395400,SK리츠,5700.0,6610.0,6155.588235294118,260.8051772175125,6160.0,0.9992838044308633,0.5067481618110855,1.000716708872856,1.073051948051948
138,192080,더블유게임즈,52300.0,81700.0,65861.42041266982,6528.523654739598,66000.0,0.997900309282876,0.5084676273050733,1.0021041086946179,1.2378787878787878
70,023530,롯데쇼핑,75800.0,131500.0,102552.01072386059,16234.906223502068,103000.0,0.9956505895520446,0.5110070968414436,1.0043684104580426,1.2766990291262137
479,003555,LG우,46951.03143346946,109150.17821565915,66672.96450481603,11495.174632896313,67100.0,0.9936358346470348,0.5148169421373662,1.0064049273698206,1.6266792580575133
728,010400,우진아이엔에스,6160.0,9780.0,7909.142091152815,762.9144836256046,7940.0,0.9961136134953167,0.5161317801112281,1.00390154943375,1.2317380352644836
633,003080,성보화학,3965.0,6070.0,4579.383378016086,463.953783666952,4600.0,0.9955181256556708,0.5177218861958628,1.0045020519755754,1.3195652173913044
836,145995,삼양사우,27200.0,60900.0,44039.00804289544,5849.84604451765,44300.0,0.9941085336996713,0.5177929801481491,1.0059263813764912,1.3747178329571106
304,006840,AK홀딩스,16450.0,36450.0,25183.109919571045,5489.724906560726,25450.0,0.9895131599045597,0.519387457735827,1.0105979794108568,1.432220039292731
85,011780,금호석유,69000.0,296000.0,167920.1072386059,62852.2777235816,171000.0,0.9819889312199176,0.5195411834976887,1.0183414173087546,1.7309941520467835
81,047810,한국항공우주,21800.0,39650.0,29251.4745308311,5041.096347998773,29500.0,0.991575407824783,0.5196598443337549,1.0084961689335337,1.3440677966101695
579,067830,세이브존I&C,2080.0,4230.0,3120.6300268096516,584.8367958718436,3150.0,0.990676198987191,0.520026101460748,1.0094115524551222,1.3428571428571427
538,000890,보해양조,688.8931722736135,1511.6996529038088,946.7398237096303,161.0079149502328,956.0,0.9903136231272284,0.5229320414505075,1.0097811204920961,1.5812757875562853
22,003550,LG,66587.10572602678,138768.84471733755,92738.07854581882,13119.136236757404,93500.0,0.9918511074419125,0.5231563944601032,1.0082158425765178,1.484158767030348
717,014130,한익스프레스,4205.0,8990.0,6130.375335120643,988.897843443069,6190.0,0.9903675824104432,0.5240392831993529,1.0097261034797933,1.4523424878836833
638,005870,휴니드,5510.0,11800.0,7062.8418230563,1084.2612911533095,7130.0,0.990580900849411,0.5246943381056772,1.0095086621824751,1.6549789621318374
388,009580,무림P&P,2830.0,5940.0,4217.506702412868,996.3009289113307,4290.0,0.983101795434235,0.5290024242859985,1.0171886620940418,1.3846153846153846
468,004060,SG세계물산,542.0,895.0,697.9061662198392,83.59563636258038,704.0,0.9913439861077261,0.5290557817293754,1.0087315946972752,1.2713068181818181
131,013890,지누스,64919.70347679971,110000.0,84423.46206116895,10636.804749679426,85200.0,0.9908857049432975,0.5290988561373342,1.0091981295231462,1.2910798122065728
26,066570,LG전자,54200.0,185000.0,120026.80965147453,37583.947324818684,123000.0,0.9758277207436954,0.5315266339229601,1.0247710520437794,1.5040650406504066
903,248070,솔루엠,21124.31069302686,32320.214408796335,26675.488624689056,2597.2493041457356,26900.0,0.991653852218924,0.5344424621520449,1.0084163922344482,1.201494959434808
127,051915,LG화학우,153000.0,499000.0,357167.56032171584,73022.98904255693,363500.0,0.9825792581065085,0.5345523405982003,1.0177296047619226,1.372764786795048
618,058730,다스코,3955.7229698633505,6886.414832974561,5081.011557679278,561.375344111136,5130.0,0.9904505960388456,0.5347695793186377,1.0096414742939686,1.3423810590593688
660,025750,한솔홈데코,878.0,2480.0,1804.3994638069705,459.7712541348621,1845.0,0.9779942893262713,0.5351832439665696,1.022500858045795,1.3441734417344173
15,015760,한국전력,18700.0,28300.0,22900.0,2118.8478305513727,23100.0,0.9913419913419913,0.537600686541064,1.0087336244541485,1.225108225108225
764,096300,베트남개발1,221.0,310.0,253.32171581769438,26.570832202431596,256.0,0.9895379524128687,0.54014455446536,1.0105726592513413,1.2109375
791,002690,동일제강,1830.0,5480.0,3111.353887399464,1022.8138781155452,3215.0,0.9677617068116529,0.5403574494507569,1.0333122223801954,1.7045101088646968
880,001529,동양3우B,22950.0,106000.0,36061.82795698925,13902.265028760246,37500.0,0.9616487455197132,0.541196591581527,1.039880730525531,2.8266666666666667
872,009275,신원우,31200.0,75400.0,46141.823056300265,8098.542541172912,47050.0,0.9806976207502713,0.5446441114597893,1.0196822943599695,1.6025504782146653
681,075180,새론오토모티브,3300.0,7240.0,5315.455764075067,1168.2314458511878,5450.0,0.9753129842339573,0.5458444791784386,1.0253118908136272,1.3284403669724771
784,023960,에쓰씨엔지니어링,892.2448562523276,7329.7498004280005,3321.616993692982,1858.7015250897475,3540.0,0.9383098852240062,0.5467650036162941,1.0657459926059143,2.070550791081356
328,138250,엔에스쇼핑,8460.0,18350.0,12952.332439678285,1668.796706710125,13150.0,0.9849682463633677,0.5471441102194144,1.0152611555673308,1.3954372623574145
208,003850,보령제약,8429.465715533557,20259.193477944387,14115.42183341484,2784.8962785317817,14450.0,0.9768458016204042,0.547813980276713,1.0237030228734025,1.4020203098923452
489,000390,삼화페인트,4548.44029928683,16910.867779399752,9159.11395740797,3557.425093750291,9630.0,0.9511021762625098,0.5526530319108746,1.0514117462433332,1.756061036282425
606,227840,현대코퍼레이션홀딩스,9430.0,16250.0,12327.50670241287,1972.4637868442467,12600.0,0.9783735478105452,0.5549385490742093,1.0221044939715016,1.2896825396825398
657,000220,유유제약,3478.512167028167,11265.653908744083,7054.534574574128,1722.321451698304,7300.0,0.9663745992567299,0.5566653980161634,1.0347954103606742,1.5432402614717922
476,001780,알루코,1452.4489261935953,5411.8079364363775,3847.222256184098,1115.3889197400406,4015.0,0.9582122680408712,0.5597837017812425,1.0436100990906394,1.3478973689754365
