,Code,Name,Min,Max,Mean,Std,Current,M/C,Cdf,C/M,Max/Current
425,036540,SFA반도체,1141.2588071785324,9760.0,3554.9558400820497,2143.860633719264,6770.0,0.5251042599825775,0.9331476708898168,1.9043837123568168,1.4416543574593796
241,006140,피제이전자,2980.0,14600.0,5721.711418497423,1820.304178455759,8480.0,0.6747301201058282,0.9351505006511353,1.4820740473882428,1.721698113207547
544,101360,이엔드디,230.24145518630462,43500.0,9821.644284191123,13387.992365216143,30250.0,0.3246824556757396,0.9364790625931039,3.079932353963406,1.43801652892562
42,078020,이베스트투자증권,3130.0,9300.0,6908.097762695784,1325.8031122888165,8940.0,0.7727178705476269,0.9373105837580198,1.294133393461313,1.0402684563758389
253,109860,동일금속,7280.0,19200.0,10788.6655817738,1919.4144846296952,13750.0,0.7846302241290036,0.9385642493102568,1.2744856994389586,1.3963636363636365
320,013310,아진산업,1114.0885376094188,4340.616392858305,2562.2440538399683,666.2872567909448,3595.0,0.7127243543365698,0.9394311688791618,1.4030669696012241,1.2074037254126022
223,007330,푸른저축은행,5500.0,24100.0,8923.72660699756,3142.0390239662834,13800.0,0.6466468555795333,0.9396623703117533,1.546439128825249,1.7463768115942029
556,337930,브랜드엑스코퍼레이션,6639.585024098133,11300.0,8115.136538258206,1136.6042557161798,9880.0,0.8213700949654055,0.9397586905181821,1.2174779750681306,1.1437246963562753
198,126700,하이비젼시스템,5440.0,21900.0,12327.917005695688,3316.6009821109865,17500.0,0.7044524003254679,0.9405553870530964,1.4195423275412002,1.2514285714285713
317,122640,예스티,3588.5655239747502,16351.57521813642,9197.3219826597,2814.3380707130036,13600.0,0.6762736751955661,0.941135148234594,1.4786913001024593,1.2023217072159134
571,043650,국순당,2505.0,10500.0,5679.420289855072,1720.8393597939223,8390.0,0.6769273289457773,0.9423890600892505,1.477263447994284,1.2514898688915375
86,060720,KH바텍,5459.532490883094,31245.32915126558,14010.895609438941,6082.668495195271,23600.0,0.5936820173491076,0.9425404789342753,1.6844033856123386,1.3239546250536263
448,131290,티에스이,5910.0,80300.0,23313.79983726607,20860.673943807993,56400.0,0.41336524534159697,0.9436367133918061,2.4191680632792907,1.423758865248227
586,089850,유비벨록스,3700.0,17750.0,9191.314076484947,2646.9201500525965,13400.0,0.6859189609317125,0.9440861265812799,1.4578981730460667,1.3246268656716418
367,144960,뉴파워프라즈마,1992.122408349748,8900.0,4626.193788482347,1379.1308006275228,6820.0,0.6783275349680862,0.944163311509776,1.474214075722354,1.3049853372434017
67,060250,NHN한국사이버결제,8298.45940064978,68906.39117154473,26909.903247856306,19395.66599278757,58000.0,0.46396384910097077,0.9455260942821517,2.155340339420224,1.188041227095599
261,126640,화신정공,607.0,3105.0,1456.819365337673,390.5760778085038,2085.0,0.6987143239029606,0.9461200545929631,1.4312000853425795,1.4892086330935252
442,091580,상신이디피,3090.0436228499157,20802.53702613151,9579.460323531966,4332.18885345495,16550.0,0.5788193548961913,0.946193035779996,1.7276547363889474,1.2569508777118739
426,060150,인선이엔티,4165.068626763748,14700.0,7213.682929094049,2790.9633244023385,11750.0,0.6139304620505573,0.9479569457159029,1.6288489687577186,1.251063829787234
411,101490,에스앤에스텍,2506.999969512546,47747.99941933987,15116.028071818206,13858.292521181831,37750.0,0.400424584683926,0.948791146350506,2.4973491594911614,1.26484766673748
162,072870,메가스터디,5727.471002962094,20046.14851036733,11688.678733723125,1717.4426549412963,14500.0,0.8061157747395259,0.9491767131553838,1.2405165998930148,1.3824930007149883
